Precinct Code,Contest Title,Candidate Name,Party Code,Votes
138,"State Representative, District 52",Chris Osborn,DEM,480
138,"State Representative, District 52",Irene Johnson,LIB,60
138,"State Representative, District 52",Larry Gonzales,REP,852
138,"State Senator, District 5",Charles Schwertner,REP,836
138,"State Senator, District 5",Joel Shapiro,DEM,488
138,"State Senator, District 5",Matthew Whittington,LIB,62
138,STRAIGHT PARTY,DEMOCRATIC PARTY,DEM,239
138,STRAIGHT PARTY,GREEN PARTY,GRN,2
138,STRAIGHT PARTY,LIBERTARIAN PARTY,LIB,12
138,STRAIGHT PARTY,REPUBLICAN PARTY,REP,410
138,TX Prop 1,Against (En Contra),NON,301
138,TX Prop 1,For (A Favor),NON,974
138,United States Senator US REPRESENTATIVE DISTRICT 31,David M. Alameel,DEM,446
138,United States Senator US REPRESENTATIVE DISTRICT 31,"Emily ""Spicybrown"" Sanchez",GRN,13
138,United States Senator US REPRESENTATIVE DISTRICT 31,John Cornyn,REP,873
138,United States Senator US REPRESENTATIVE DISTRICT 31,Rebecca Paddock,LIB,67
138,United States Senator US REPRESENTATIVE DISTRICT 31,WRITE-IN,NON,0
138,"US Representative, District 31",John Carter,REP,869
138,"US Representative, District 31",Louie Minor,DEM,448
138,"US Representative, District 31",Scott J. Ballard,LIB,61
138,"Wells Branch MUD, Director, Place 1",Howard Hagemann,NON,5
138,"Wells Branch MUD, Director, Place 1",Tom Cheshire,NON,9
138,"Wells Branch MUD, Director, Place 5",Brian Litke,NON,9
138,"Wells Branch MUD, Director, Place 5",Shaun Harris,NON,1
138,"Wells Branch MUD, Director, Place 5",Shelley Palmer,NON,5
140,ACC Prop 1 AUSTIN COMMUNITY COLLEGE,Against (En Contra),NON,218
140,ACC Prop 1 AUSTIN COMMUNITY COLLEGE,For (A Favor),NON,256
140,ACC Prop 2 AUSTIN COMMUNITY COLLEGE,Against (En Contra),NON,208
140,ACC Prop 2 AUSTIN COMMUNITY COLLEGE,For (A Favor),NON,266
140,ACC Prop AUSTIN COMMUNITY COLLEGE,Against (En Contra),NON,238
140,ACC Prop AUSTIN COMMUNITY COLLEGE,For (A Favor),NON,227
140,Attorney General,Jamar Osborne,GRN,1
140,Attorney General,Jamie Balagia,LIB,22
140,Attorney General,Ken Paxton,REP,289
140,Attorney General,Sam Houston,DEM,204
140,Austin Prop 1 CITY OF AUSTIN FULL PURPOSE,Against (En Contra),NON,9
140,Austin Prop 1 CITY OF AUSTIN FULL PURPOSE,For (A Favor),NON,3
140,"Brushy Creek MUD, Director, Place 3",Jim Donaldson,NON,39
140,"Brushy Creek MUD, Director, Place 3",Kim Filiatrault,NON,36
140,"Chief Justice, 3rd Court of Appeals Dist",Diane Henson,DEM,205
140,"Chief Justice, 3rd Court of Appeals Dist",Jeff Rose,REP,297
140,"Chief Justice, Supreme Court",Nathan Hecht,REP,280
140,"Chief Justice, Supreme Court",Tom Oxford,LIB,23
140,"Chief Justice, Supreme Court",William Moody,DEM,203
140,Commissioner of Agriculture,David (Rocky) Palmquist,LIB,23
140,Commissioner of Agriculture,Jim Hogan,DEM,203
140,Commissioner of Agriculture,Kenneth Kendrick,GRN,13
140,Commissioner of Agriculture,Sid Miller,REP,266
140,Commissioner of the General Land Office,George P. Bush,REP,290
140,Commissioner of the General Land Office,John Cook,DEM,195
140,Commissioner of the General Land Office,Justin Knight,LIB,21
140,Commissioner of the General Land Office,Valerie Alessi,GRN,7
140,Comptroller of Public Accounts,Ben Sanders,LIB,22
140,Comptroller of Public Accounts,Deb Shafto,GRN,7
140,Comptroller of Public Accounts,Glenn Hegar,REP,277
140,Comptroller of Public Accounts,Mike Collier,DEM,200
140,County Judge,Dan A. Gattis,REP,296
140,County Judge,Michael H. Custer,DEM,201
140,"District 6, Austin City Council",Don Zimmerman,NON,0
140,"District 6, Austin City Council","James ""Jimmy"" Flannigan",NON,4
140,"District 6, Austin City Council",Jay Wiley,NON,4
140,"District 6, Austin City Council","Lloyd ""Pete"" Phillips",NON,0
140,"District 6, Austin City Council",Mackenzie Kelly,NON,1
140,"District 6, Austin City Council",Matt Stillwell,NON,2
140,"District Judge, 277th Judicial District",Stacey Mathews,REP,316
140,"District Judge, 368th Judicial District",Rick J. Kennon,REP,305
140,Governor,Brandon Parmer,GRN,2
140,Governor,Greg Abbott,REP,277
140,Governor,Kathie Glass,LIB,8
140,Governor,Wendy R. Davis,DEM,230
140,Governor,WRITE-IN,NON,0
140,"Judge, Court of Criminal Appeals, Pl. 3",Bert Richardson,REP,273
140,"Judge, Court of Criminal Appeals, Pl. 3",John Granberg,DEM,195
140,"Judge, Court of Criminal Appeals, Pl. 3",Mark W. Bennett,LIB,25
140,"Judge, Court of Criminal Appeals, Pl. 4",Judith Sanders-Castro,GRN,72
140,"Judge, Court of Criminal Appeals, Pl. 4",Kevin Patrick Yeary,REP,292
140,"Judge, Court of Criminal Appeals, Pl. 4",Quanah Parker,LIB,69
140,"Judge, Court of Criminal Appeals, Pl. 9",David Newell,REP,287
140,"Judge, Court of Criminal Appeals, Pl. 9",George Joseph Altgelt,GRN,70
140,"Judge, Court of Criminal Appeals, Pl. 9","William Bryan Strange, III",LIB,70
140,"Justice of the Peace, Precinct No. 1",Dain Johnson,REP,295
140,"Justice of the Peace, Precinct No. 1",Nick Lealos,DEM,199
140,"Justice, Supreme Court, Place 6",Jeff Brown,REP,275
140,"Justice, Supreme Court, Place 6",Lawrence Edward Meyers,DEM,199
140,"Justice, Supreme Court, Place 6",Mark Ash,LIB,27
140,"Justice, Supreme Court, Place 7",Charles E. Waterbury,GRN,5
140,"Justice, Supreme Court, Place 7",Don Fulton,LIB,23
140,"Justice, Supreme Court, Place 7",Gina Benavides,DEM,196
140,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,276
140,"Justice, Supreme Court, Place 8",Jim Chisolm,GRN,71
140,"Justice, Supreme Court, Place 8",Phil Johnson,REP,289
140,"Justice, Supreme Court, Place 8",RS Roberto Koelsch,LIB,60
140,Lieutenant Governor,Chandrakantha Courtney,GRN,0
140,Lieutenant Governor,Dan Patrick,REP,285
140,Lieutenant Governor,Leticia Van de Putte,DEM,219
140,Lieutenant Governor,Robert D. Butler,LIB,14
140,"Mayor, City of Austin",David Orshalick,NON,0
140,"Mayor, City of Austin",Mary Catherine Krenek,NON,0
140,"Mayor, City of Austin",Mike Martinez,NON,1
140,"Mayor, City of Austin",Randall Stephens,NON,2
140,"Mayor, City of Austin",Ronald Culver,NON,0
140,"Mayor, City of Austin",Sheryl Cole,NON,3
140,"Mayor, City of Austin",Steve Adler,NON,3
140,"Mayor, City of Austin",Todd Phelps,NON,3
140,Place 1 ACC Trustee AUSTIN COMMUNITY COLLEGE,Mark J. Williams,NON,119
140,Place 1 ACC Trustee AUSTIN COMMUNITY COLLEGE,Tim Mahoney,NON,115
140,"Place 1, Round Rock ISD Board of Trustee",Claudio Cruz,NON,100
140,"Place 1, Round Rock ISD Board of Trustee",Nikki Gonzales,NON,248
140,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Bob Allen,NON,62
140,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Gigi Edwards Bryant,NON,50
140,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Jade Chang Sheppard,NON,39
140,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Jonathan Mathers,NON,32
140,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Michael J. Lewis,NON,24
140,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Robb J. Misso,NON,9
140,"Place 3, Round Rock ISD Board of Trustee",Bryan Black,NON,203
140,"Place 3, Round Rock ISD Board of Trustee",Diane Cox,NON,140
140,"Place 5, Round Rock ISD Board of Trustee",Allen McKee,NON,175
140,"Place 5, Round Rock ISD Board of Trustee",Paul K. Emerson,NON,98
140,"Place 5, Round Rock ISD Board of Trustee",Suzi David,NON,63
140,"Place 6, Round Rock ISD Board of Trustee",Paul J. Tisch,NON,238
140,"Place 6, Round Rock ISD Board of Trustee",Tony A. Pitts,NON,85
140,Railroad Commissioner,Mark A. Miller,LIB,25
140,Railroad Commissioner,Martina Salinas,GRN,6
140,Railroad Commissioner,Ryan Sitton,REP,270
140,Railroad Commissioner,Steve Brown,DEM,201
140,"State Representative, District 136","John H. Bucy, III",DEM,208
140,"State Representative, District 136",Justin Billiot,LIB,19
140,"State Representative, District 136",Tony Dale,REP,279
140,"State Senator, District 5",Charles Schwertner,REP,283
140,"State Senator, District 5",Joel Shapiro,DEM,204
140,"State Senator, District 5",Matthew Whittington,LIB,19
140,STRAIGHT PARTY,DEMOCRATIC PARTY,DEM,106
140,STRAIGHT PARTY,GREEN PARTY,GRN,0
140,STRAIGHT PARTY,LIBERTARIAN PARTY,LIB,3
140,STRAIGHT PARTY,REPUBLICAN PARTY,REP,150
140,TX Prop 1,Against (En Contra),NON,113
140,TX Prop 1,For (A Favor),NON,351
140,United States Senator US REPRESENTATIVE DISTRICT 31,David M. Alameel,DEM,197
140,United States Senator US REPRESENTATIVE DISTRICT 31,"Emily ""Spicybrown"" Sanchez",GRN,3
140,United States Senator US REPRESENTATIVE DISTRICT 31,John Cornyn,REP,293
140,United States Senator US REPRESENTATIVE DISTRICT 31,Rebecca Paddock,LIB,22
140,United States Senator US REPRESENTATIVE DISTRICT 31,WRITE-IN,NON,1
140,"US Representative, District 31",John Carter,REP,294
140,"US Representative, District 31",Louie Minor,DEM,194
140,"US Representative, District 31",Scott J. Ballard,LIB,19
145,ACC Prop 1 AUSTIN COMMUNITY COLLEGE,Against (En Contra),NON,163
145,ACC Prop 1 AUSTIN COMMUNITY COLLEGE,For (A Favor),NON,225
145,ACC Prop 2 AUSTIN COMMUNITY COLLEGE,Against (En Contra),NON,146
145,ACC Prop 2 AUSTIN COMMUNITY COLLEGE,For (A Favor),NON,243
145,ACC Prop AUSTIN COMMUNITY COLLEGE,Against (En Contra),NON,196
145,ACC Prop AUSTIN COMMUNITY COLLEGE,For (A Favor),NON,192
145,Attorney General,Jamar Osborne,GRN,6
145,Attorney General,Jamie Balagia,LIB,22
145,Attorney General,Ken Paxton,REP,178
145,Attorney General,Sam Houston,DEM,225
145,"Chief Justice, 3rd Court of Appeals Dist",Diane Henson,DEM,228
145,"Chief Justice, 3rd Court of Appeals Dist",Jeff Rose,REP,193
145,"Chief Justice, Supreme Court",Nathan Hecht,REP,191
145,"Chief Justice, Supreme Court",Tom Oxford,LIB,17
145,"Chief Justice, Supreme Court",William Moody,DEM,222
145,Commissioner of Agriculture,David (Rocky) Palmquist,LIB,22
145,Commissioner of Agriculture,Jim Hogan,DEM,217
145,Commissioner of Agriculture,Kenneth Kendrick,GRN,12
145,Commissioner of Agriculture,Sid Miller,REP,180
145,Commissioner of the General Land Office,George P. Bush,REP,187
145,Commissioner of the General Land Office,John Cook,DEM,215
145,Commissioner of the General Land Office,Justin Knight,LIB,14
145,Commissioner of the General Land Office,Valerie Alessi,GRN,17
145,Comptroller of Public Accounts,Ben Sanders,LIB,11
145,Comptroller of Public Accounts,Deb Shafto,GRN,8
145,Comptroller of Public Accounts,Glenn Hegar,REP,189
145,Comptroller of Public Accounts,Mike Collier,DEM,223
145,County Judge,Dan A. Gattis,REP,196
145,County Judge,Michael H. Custer,DEM,227
145,"District Judge, 277th Judicial District",Stacey Mathews,REP,238
145,"District Judge, 368th Judicial District",Rick J. Kennon,REP,227
145,Governor,Brandon Parmer,GRN,1
145,Governor,Greg Abbott,REP,193
145,Governor,Kathie Glass,LIB,13
145,Governor,Wendy R. Davis,DEM,226
145,Governor,WRITE-IN,NON,2
145,"Judge, Court of Criminal Appeals, Pl. 3",Bert Richardson,REP,193
145,"Judge, Court of Criminal Appeals, Pl. 3",John Granberg,DEM,217
145,"Judge, Court of Criminal Appeals, Pl. 3",Mark W. Bennett,LIB,17
145,"Judge, Court of Criminal Appeals, Pl. 4",Judith Sanders-Castro,GRN,64
145,"Judge, Court of Criminal Appeals, Pl. 4",Kevin Patrick Yeary,REP,209
145,"Judge, Court of Criminal Appeals, Pl. 4",Quanah Parker,LIB,67
145,"Judge, Court of Criminal Appeals, Pl. 9",David Newell,REP,219
145,"Judge, Court of Criminal Appeals, Pl. 9",George Joseph Altgelt,GRN,47
145,"Judge, Court of Criminal Appeals, Pl. 9","William Bryan Strange, III",LIB,70
145,"Justice of the Peace, Precinct No. 1",Dain Johnson,REP,194
145,"Justice of the Peace, Precinct No. 1",Nick Lealos,DEM,225
145,"Justice, Supreme Court, Place 6",Jeff Brown,REP,192
145,"Justice, Supreme Court, Place 6",Lawrence Edward Meyers,DEM,215
145,"Justice, Supreme Court, Place 6",Mark Ash,LIB,21
145,"Justice, Supreme Court, Place 7",Charles E. Waterbury,GRN,7
145,"Justice, Supreme Court, Place 7",Don Fulton,LIB,15
145,"Justice, Supreme Court, Place 7",Gina Benavides,DEM,222
145,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,185
145,"Justice, Supreme Court, Place 8",Jim Chisolm,GRN,58
145,"Justice, Supreme Court, Place 8",Phil Johnson,REP,215
145,"Justice, Supreme Court, Place 8",RS Roberto Koelsch,LIB,60
145,Lieutenant Governor,Chandrakantha Courtney,GRN,7
145,Lieutenant Governor,Dan Patrick,REP,194
145,Lieutenant Governor,Leticia Van de Putte,DEM,222
145,Lieutenant Governor,Robert D. Butler,LIB,12
145,Place 1 ACC Trustee AUSTIN COMMUNITY COLLEGE,Mark J. Williams,NON,116
145,Place 1 ACC Trustee AUSTIN COMMUNITY COLLEGE,Tim Mahoney,NON,103
145,"Place 1, Round Rock ISD Board of Trustee",Claudio Cruz,NON,90
145,"Place 1, Round Rock ISD Board of Trustee",Nikki Gonzales,NON,168
145,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Bob Allen,NON,47
145,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Gigi Edwards Bryant,NON,81
145,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Jade Chang Sheppard,NON,41
145,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Jonathan Mathers,NON,19
145,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Michael J. Lewis,NON,28
145,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Robb J. Misso,NON,8
145,"Place 3, Round Rock ISD Board of Trustee",Bryan Black,NON,73
145,"Place 3, Round Rock ISD Board of Trustee",Diane Cox,NON,190
145,"Place 5, Round Rock ISD Board of Trustee",Allen McKee,NON,65
145,"Place 5, Round Rock ISD Board of Trustee",Paul K. Emerson,NON,72
145,"Place 5, Round Rock ISD Board of Trustee",Suzi David,NON,119
145,"Place 6, Round Rock ISD Board of Trustee",Paul J. Tisch,NON,130
145,"Place 6, Round Rock ISD Board of Trustee",Tony A. Pitts,NON,106
145,Railroad Commissioner,Mark A. Miller,LIB,17
145,Railroad Commissioner,Martina Salinas,GRN,14
145,Railroad Commissioner,Ryan Sitton,REP,188
145,Railroad Commissioner,Steve Brown,DEM,212
145,"State Representative, District 52",Chris Osborn,DEM,208
145,"State Representative, District 52",Irene Johnson,LIB,26
145,"State Representative, District 52",Larry Gonzales,REP,192
145,"State Senator, District 5",Charles Schwertner,REP,186
145,"State Senator, District 5",Joel Shapiro,DEM,224
145,"State Senator, District 5",Matthew Whittington,LIB,17
145,STRAIGHT PARTY,DEMOCRATIC PARTY,DEM,143
145,STRAIGHT PARTY,GREEN PARTY,GRN,1
145,STRAIGHT PARTY,LIBERTARIAN PARTY,LIB,3
145,STRAIGHT PARTY,REPUBLICAN PARTY,REP,123
145,TX Prop 1,Against (En Contra),NON,100
145,TX Prop 1,For (A Favor),NON,280
145,United States Senator US REPRESENTATIVE DISTRICT 31,David M. Alameel,DEM,202
145,United States Senator US REPRESENTATIVE DISTRICT 31,"Emily ""Spicybrown"" Sanchez",GRN,7
145,United States Senator US REPRESENTATIVE DISTRICT 31,John Cornyn,REP,209
145,United States Senator US REPRESENTATIVE DISTRICT 31,Rebecca Paddock,LIB,13
145,United States Senator US REPRESENTATIVE DISTRICT 31,WRITE-IN,NON,0
145,"US Representative, District 31",John Carter,REP,212
145,"US Representative, District 31",Louie Minor,DEM,199
145,"US Representative, District 31",Scott J. Ballard,LIB,14
146,ACC Prop 1 AUSTIN COMMUNITY COLLEGE,Against (En Contra),NON,332
146,ACC Prop 1 AUSTIN COMMUNITY COLLEGE,For (A Favor),NON,524
146,ACC Prop 2 AUSTIN COMMUNITY COLLEGE,Against (En Contra),NON,331
146,ACC Prop 2 AUSTIN COMMUNITY COLLEGE,For (A Favor),NON,523
146,ACC Prop AUSTIN COMMUNITY COLLEGE,Against (En Contra),NON,401
146,ACC Prop AUSTIN COMMUNITY COLLEGE,For (A Favor),NON,440
146,Attorney General,Jamar Osborne,GRN,7
146,Attorney General,Jamie Balagia,LIB,53
146,Attorney General,Ken Paxton,REP,275
146,Attorney General,Sam Houston,DEM,559
146,Austin Prop 1 CITY OF AUSTIN FULL PURPOSE,Against (En Contra),NON,332
146,Austin Prop 1 CITY OF AUSTIN FULL PURPOSE,For (A Favor),NON,197
146,"Chief Justice, 3rd Court of Appeals Dist",Diane Henson,DEM,576
146,"Chief Justice, 3rd Court of Appeals Dist",Jeff Rose,REP,302
146,"Chief Justice, Supreme Court",Nathan Hecht,REP,301
146,"Chief Justice, Supreme Court",Tom Oxford,LIB,33
146,"Chief Justice, Supreme Court",William Moody,DEM,559
146,Commissioner of Agriculture,David (Rocky) Palmquist,LIB,36
146,Commissioner of Agriculture,Jim Hogan,DEM,531
146,Commissioner of Agriculture,Kenneth Kendrick,GRN,36
146,Commissioner of Agriculture,Sid Miller,REP,286
146,Commissioner of the General Land Office,George P. Bush,REP,318
146,Commissioner of the General Land Office,John Cook,DEM,528
146,Commissioner of the General Land Office,Justin Knight,LIB,25
146,Commissioner of the General Land Office,Valerie Alessi,GRN,22
146,Comptroller of Public Accounts,Ben Sanders,LIB,33
146,Comptroller of Public Accounts,Deb Shafto,GRN,17
146,Comptroller of Public Accounts,Glenn Hegar,REP,296
146,Comptroller of Public Accounts,Mike Collier,DEM,543
146,County Judge,Dan A. Gattis,REP,314
146,County Judge,Michael H. Custer,DEM,557
146,"District 6, Austin City Council",Don Zimmerman,NON,52
146,"District 6, Austin City Council","James ""Jimmy"" Flannigan",NON,109
146,"District 6, Austin City Council",Jay Wiley,NON,87
146,"District 6, Austin City Council","Lloyd ""Pete"" Phillips",NON,13
146,"District 6, Austin City Council",Mackenzie Kelly,NON,29
146,"District 6, Austin City Council",Matt Stillwell,NON,149
146,"District Judge, 277th Judicial District",Stacey Mathews,REP,388
146,"District Judge, 368th Judicial District",Rick J. Kennon,REP,376
146,Governor,Brandon Parmer,GRN,3
146,Governor,Greg Abbott,REP,300
146,Governor,Kathie Glass,LIB,12
146,Governor,Wendy R. Davis,DEM,592
146,Governor,WRITE-IN,NON,0
146,"Judge, Court of Criminal Appeals, Pl. 3",Bert Richardson,REP,300
146,"Judge, Court of Criminal Appeals, Pl. 3",John Granberg,DEM,549
146,"Judge, Court of Criminal Appeals, Pl. 3",Mark W. Bennett,LIB,35
146,"Judge, Court of Criminal Appeals, Pl. 4",Judith Sanders-Castro,GRN,218
146,"Judge, Court of Criminal Appeals, Pl. 4",Kevin Patrick Yeary,REP,355
146,"Judge, Court of Criminal Appeals, Pl. 4",Quanah Parker,LIB,157
146,"Judge, Court of Criminal Appeals, Pl. 9",David Newell,REP,357
146,"Judge, Court of Criminal Appeals, Pl. 9",George Joseph Altgelt,GRN,206
146,"Judge, Court of Criminal Appeals, Pl. 9","William Bryan Strange, III",LIB,152
146,"Justice of the Peace, Precinct No. 1",Dain Johnson,REP,317
146,"Justice of the Peace, Precinct No. 1",Nick Lealos,DEM,553
146,"Justice, Supreme Court, Place 6",Jeff Brown,REP,295
146,"Justice, Supreme Court, Place 6",Lawrence Edward Meyers,DEM,550
146,"Justice, Supreme Court, Place 6",Mark Ash,LIB,41
146,"Justice, Supreme Court, Place 7",Charles E. Waterbury,GRN,15
146,"Justice, Supreme Court, Place 7",Don Fulton,LIB,30
146,"Justice, Supreme Court, Place 7",Gina Benavides,DEM,551
146,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,289
146,"Justice, Supreme Court, Place 8",Jim Chisolm,GRN,212
146,"Justice, Supreme Court, Place 8",Phil Johnson,REP,353
146,"Justice, Supreme Court, Place 8",RS Roberto Koelsch,LIB,152
146,Lieutenant Governor,Chandrakantha Courtney,GRN,16
146,Lieutenant Governor,Dan Patrick,REP,283
146,Lieutenant Governor,Leticia Van de Putte,DEM,572
146,Lieutenant Governor,Robert D. Butler,LIB,28
146,"Mayor, City of Austin",David Orshalick,NON,15
146,"Mayor, City of Austin",Mary Catherine Krenek,NON,26
146,"Mayor, City of Austin",Mike Martinez,NON,93
146,"Mayor, City of Austin",Randall Stephens,NON,7
146,"Mayor, City of Austin",Ronald Culver,NON,4
146,"Mayor, City of Austin",Sheryl Cole,NON,75
146,"Mayor, City of Austin",Steve Adler,NON,183
146,"Mayor, City of Austin",Todd Phelps,NON,65
146,"North Austin MUD, Directors, Place 2",David Hartley,NON,98
146,"North Austin MUD, Directors, Place 2",Don Conklin,NON,81
146,Place 1 ACC Trustee AUSTIN COMMUNITY COLLEGE,Mark J. Williams,NON,192
146,Place 1 ACC Trustee AUSTIN COMMUNITY COLLEGE,Tim Mahoney,NON,252
146,"Place 1, Round Rock ISD Board of Trustee",Claudio Cruz,NON,187
146,"Place 1, Round Rock ISD Board of Trustee",Nikki Gonzales,NON,314
146,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Bob Allen,NON,81
146,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Gigi Edwards Bryant,NON,136
146,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Jade Chang Sheppard,NON,110
146,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Jonathan Mathers,NON,39
146,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Michael J. Lewis,NON,53
146,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Robb J. Misso,NON,17
146,"Place 3, Round Rock ISD Board of Trustee",Bryan Black,NON,218
146,"Place 3, Round Rock ISD Board of Trustee",Diane Cox,NON,327
146,"Place 5, Round Rock ISD Board of Trustee",Allen McKee,NON,118
146,"Place 5, Round Rock ISD Board of Trustee",Paul K. Emerson,NON,153
146,"Place 5, Round Rock ISD Board of Trustee",Suzi David,NON,212
